location,date,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,stringency_index,hospital_beds_per_thousand,testing_policy,contact_tracing,facial_coverings,restrictions_internal_movements,international_travel_controls,cancel_public_events,restriction_gatherings,school_closures,workplace_closures,stay_home_requirements
United States,2020-03-09,1.756,0.222,0.065,0.003,20.37,2.77,2,1,0,0,3,1,0,3,0,0
United States,2020-03-10,2.312,0.556,0.083,0.018,20.37,2.77,2,1,1,0,3,1,0,3,0,0
United States,2020-03-11,3.391,1.079,0.098,0.015,21.76,2.77,2,1,1,0,3,1,1,3,0,0
United States,2020-03-12,4.688,1.298,0.127,0.03,30.09,2.77,2,1,1,0,3,2,2,3,0,0
United States,2020-03-13,6.559,1.871,0.151,0.024,30.09,2.77,2,1,1,0,3,2,2,3,0,0
United States,2020-03-14,8.803,2.244,0.171,0.021,35.65,2.77,3,1,1,1,3,2,2,3,0,0
United States,2020-03-15,9.495,0.692,0.207,0.035,41.2,2.77,3,1,1,1,3,2,2,3,0,2
United States,2020-03-16,13.831,4.337,0.287,0.08,52.31,2.77,3,1,1,1,3,2,2,3,0,2
United States,2020-03-17,19.25,5.418,0.396,0.109,55.09,2.77,3,1,1,1,3,2,2,3,0,2
United States,2020-03-18,27.104,7.854,0.573,0.177,55.09,2.77,3,1,1,1,3,2,2,3,0,2
United States,2020-03-19,40.388,13.284,0.786,0.213,67.13,2.77,3,1,1,2,3,2,2,3,3,2
United States,2020-03-20,59.21,18.821,1.1,0.313,67.13,2.77,3,1,1,2,3,2,2,3,3,2
United States,2020-03-21,76.931,17.721,1.404,0.304,72.69,2.77,3,1,1,2,3,2,4,3,3,2
United States,2020-03-22,103.296,26.365,1.782,0.378,72.69,2.77,3,1,1,2,3,2,4,3,3,2
United States,2020-03-23,136.262,32.966,2.335,0.553,72.69,2.77,3,1,1,2,3,2,4,3,3,2
United States,2020-03-24,167.649,31.387,3.054,0.718,72.69,2.77,3,1,1,2,3,2,4,3,3,2
United States,2020-03-25,203.497,35.848,4.038,0.984,72.69,2.77,3,1,1,2,3,2,4,3,3,2
United States,2020-03-26,256.177,52.68,5.271,1.233,72.69,2.77,3,1,1,2,3,2,4,3,3,2
United States,2020-03-27,311.133,54.956,6.814,1.543,72.69,2.77,3,1,1,2,3,2,4,3,3,2
United States,2020-03-28,376.65,65.518,8.921,2.108,72.69,2.77,3,1,1,2,3,2,4,3,3,2
United States,2020-03-29,424.323,47.672,10.562,1.641,72.69,2.77,3,1,1,2,3,2,4,3,3,2
United States,2020-03-30,489.811,65.488,12.652,2.09,72.69,2.77,3,1,1,2,3,2,4,3,3,2
United States,2020-03-31,567.794,77.983,15.841,3.19,72.69,2.77,3,1,1,2,3,2,4,3,3,2
United States,2020-04-01,673.662,105.868,20.68,4.839,72.69,2.77,3,1,1,2,3,2,4,3,3,2
United States,2020-04-02,769.071,95.409,25.259,4.579,72.69,2.77,3,1,1,2,3,2,4,3,3,2
United States,2020-04-03,864.965,95.894,29.481,4.221,72.69,2.77,3,1,1,2,3,2,4,3,3,2
United States,2020-04-04,958.728,93.763,34.269,4.789,72.69,2.77,3,1,2,2,3,2,4,3,3,2
United States,2020-04-05,1043.788,85.06,39.067,4.798,72.69,2.77,3,1,2,2,3,2,4,3,3,2
United States,2020-04-06,1138.355,94.567,44.279,5.212,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-04-07,1227.48,89.125,51.982,7.703,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-04-08,1319.839,92.359,58.343,6.361,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-04-09,1426.321,106.483,65.012,6.669,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-04-10,1527.385,101.064,71.557,6.545,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-04-11,1613.049,85.663,77.776,6.22,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-04-12,1689.486,76.437,83.343,5.566,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-04-13,1770.021,80.534,89.258,5.915,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-04-14,1854.259,84.238,96.592,7.334,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-04-15,1932.225,77.966,104.348,7.757,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-04-16,2019.939,87.715,110.813,6.465,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-04-17,2117.926,97.987,117.033,6.22,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-04-18,2198.7,80.774,122.776,5.744,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-04-19,2272.705,74.005,128.591,5.815,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-04-20,2363.317,90.612,135.348,6.758,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-04-21,2439.999,76.683,142.597,7.248,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-04-22,2528.521,88.522,149.883,7.287,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-04-23,2623.262,94.741,157.061,7.177,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-04-24,2716.369,93.107,163.162,6.101,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-04-25,2806.797,90.428,168.302,5.141,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-04-26,2883.255,76.458,172.485,4.183,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-04-27,2956.382,73.127,176.881,4.396,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-04-28,3028.885,72.503,183.479,6.598,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-04-29,3108.104,79.219,190.496,7.018,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-04-30,3195.482,87.378,196.976,6.48,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-05-01,3298.488,103.006,202.533,5.557,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-05-02,3377.145,78.657,207.686,5.152,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-05-03,3446.846,69.701,211.242,3.556,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-05-04,3517.85,71.004,215.292,4.05,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-05-05,3588.949,71.099,221.733,6.441,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-05-06,3661.047,72.098,228.594,6.861,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-05-07,3742.708,81.661,234.228,5.634,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-05-08,3822.926,80.218,239.457,5.229,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-05-09,3894.299,71.374,243.806,4.348,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-05-10,3949.557,55.257,246.765,2.959,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-05-11,4006.484,56.928,249.798,3.033,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-05-12,4075.904,69.42,254.504,4.706,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-05-13,4135.226,59.322,259.514,5.01,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-05-14,4211.723,76.497,264.743,5.229,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-05-15,4285.112,73.39,269.556,4.812,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-05-16,4355.717,70.605,273.011,3.456,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-05-17,4410.78,55.062,275.421,2.409,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-05-18,4476.968,66.189,279.033,3.612,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-05-19,4537.712,60.744,283.254,4.221,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-05-20,4605.222,67.51,287.6,4.345,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-05-21,4679.398,74.176,291.094,3.494,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-05-22,4749.844,70.446,294.653,3.559,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-05-23,4808.625,58.781,297.839,3.187,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-05-24,4868.077,59.452,299.728,1.889,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-05-25,4924.756,56.679,301.502,1.774,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-05-26,4980.01,55.254,303.432,1.93,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-05-27,5035.587,55.577,307.724,4.292,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-05-28,5098.045,62.458,310.875,3.151,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-05-29,5171.287,73.242,314.154,3.278,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-05-30,5238.431,67.144,316.956,2.802,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-05-31,5293.895,55.464,318.798,1.842,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-06-01,5346.669,52.774,321.065,2.267,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-06-02,5405.968,59.298,323.935,2.87,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-06-03,5462.384,56.416,326.891,2.956,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-06-04,5544.582,82.199,329.841,2.95,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-06-05,5622.439,77.856,332.413,2.572,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-06-06,5682.015,59.576,334.299,1.886,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-06-07,5734.656,52.641,335.659,1.36,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-06-08,5784.664,50.007,337.143,1.484,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-06-09,5844.781,60.117,339.83,2.687,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-06-10,5909.151,64.371,342.366,2.536,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-06-11,5975.098,65.946,344.764,2.397,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-06-12,6050.637,75.539,347.196,2.433,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-06-13,6121.963,71.326,349.283,2.087,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-06-14,6177.983,56.02,350.312,1.029,72.69,2.77,3,1,3,2,3,2,4,3,3,2
United States,2020-06-15,6240.37,62.387,351.489,1.177,68.98,2.77,3,1,3,2,3,2,4,3,2,2
United States,2020-06-16,6313.204,72.834,353.782,2.294,68.98,2.77,3,1,3,2,3,2,4,3,2,2
United States,2020-06-17,6393.26,80.056,355.973,2.19,68.98,2.77,3,1,3,2,3,2,4,3,2,2
United States,2020-06-18,6476.739,83.479,358.033,2.06,68.98,2.77,3,1,3,2,3,2,4,3,2,2
United States,2020-06-19,6568.335,91.596,359.898,1.865,68.98,2.77,3,1,3,2,3,2,4,3,2,2
United States,2020-06-20,6662.52,94.186,361.563,1.664,68.98,2.77,3,1,3,2,3,2,4,3,2,2
United States,2020-06-21,6738.958,76.437,362.506,0.943,68.98,2.77,3,1,3,2,3,2,4,3,2,2
United States,2020-06-22,6827.615,88.658,363.626,1.12,68.98,2.77,3,1,3,2,3,2,4,3,2,2
United States,2020-06-23,6942.564,114.949,365.784,2.158,68.98,2.77,3,1,3,2,3,2,4,3,2,2
United States,2020-06-24,7049.895,107.331,368.016,2.232,68.98,2.77,3,1,3,2,3,2,4,3,2,2
United States,2020-06-25,7166.221,116.326,369.645,1.629,68.98,2.77,3,1,3,2,3,2,4,3,2,2
United States,2020-06-26,7311.277,145.056,371.504,1.859,68.98,2.77,3,1,3,2,3,2,4,3,2,2
United States,2020-06-27,7431.937,120.66,372.979,1.475,68.98,2.77,3,1,3,2,3,2,4,3,2,2
United States,2020-06-28,7558.79,126.853,373.934,0.955,68.98,2.77,3,1,3,2,3,2,4,3,2,2
United States,2020-06-29,7681.611,122.821,375.03,1.097,68.98,2.77,3,1,3,2,3,2,4,3,2,2
United States,2020-06-30,7829.528,147.918,376.653,1.623,68.98,2.77,3,1,3,2,3,2,4,3,2,2
United States,2020-07-01,7975.356,145.828,378.728,2.075,68.98,2.77,3,1,3,2,3,2,4,3,2,2
United States,2020-07-02,8138.16,162.804,380.922,2.193,68.98,2.77,3,1,3,2,3,2,4,3,2,2
United States,2020-07-03,8290.825,152.665,382.929,2.007,68.98,2.77,3,1,3,2,3,2,4,3,2,2
United States,2020-07-04,8426.847,136.022,383.837,0.908,68.98,2.77,3,1,3,2,3,2,4,3,2,2
United States,2020-07-05,8586.311,159.464,384.791,0.955,68.98,2.77,3,1,3,2,3,2,4,3,2,2
United States,2020-07-06,8715.307,128.996,385.929,1.138,68.98,2.77,3,1,3,2,3,2,4,3,2,2
United States,2020-07-07,8885.049,169.742,389.311,3.382,68.98,2.77,3,1,3,2,3,2,4,3,2,2
United States,2020-07-08,9063.846,178.796,391.8,2.489,68.98,2.77,3,1,3,2,3,2,4,3,2,2
United States,2020-07-09,9240.635,176.789,394.863,3.062,68.98,2.77,3,1,3,2,3,2,4,3,2,2
United States,2020-07-10,9443.836,203.201,397.242,2.38,68.98,2.77,3,1,3,2,3,2,4,3,2,2
United States,2020-07-11,9622.44,178.604,399.468,2.226,68.98,2.77,3,1,3,2,3,2,4,3,2,2
United States,2020-07-12,9800.442,178.001,400.878,1.41,68.98,2.77,3,1,3,2,3,2,4,3,2,2
United States,2020-07-13,9976.696,176.254,402.188,1.31,68.98,2.77,3,1,3,2,3,2,4,3,2,2
United States,2020-07-14,10171.014,194.319,404.833,2.646,68.98,2.77,3,1,3,2,3,2,4,3,2,2
United States,2020-07-15,10366.968,195.953,407.674,2.841,68.98,2.77,3,1,3,2,3,2,4,3,2,2
United States,2020-07-16,10576.134,209.167,410.544,2.87,68.98,2.77,3,1,3,2,3,2,4,3,2,2
United States,2020-07-17,10772.534,196.4,413.273,2.728,68.98,2.77,3,1,3,2,3,2,4,3,2,2
United States,2020-07-18,10962.628,190.094,415.904,2.631,68.98,2.77,3,1,3,2,3,2,4,3,2,2
United States,2020-07-19,11137.0,174.371,417.331,1.428,68.98,2.77,3,1,3,2,3,2,4,3,2,2
United States,2020-07-20,11316.967,179.967,418.901,1.57,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-07-21,11518.82,201.854,422.141,3.24,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-07-22,11718.196,199.376,425.759,3.618,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-07-23,11918.548,200.352,428.94,3.181,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-07-24,12140.086,221.538,432.162,3.222,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-07-25,12328.519,188.433,435.023,2.861,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-07-26,12492.94,164.421,436.617,1.593,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-07-27,12670.306,177.366,439.901,3.284,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-07-28,12861.128,190.822,443.484,3.583,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-07-29,13050.486,189.358,447.723,4.239,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-07-30,13255.006,204.52,451.554,3.831,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-07-31,13445.278,190.272,455.006,3.453,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-08-01,13614.957,169.68,458.305,3.299,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-08-02,13753.54,138.582,459.68,1.375,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-08-03,13877.434,123.894,461.35,1.67,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-08-04,14059.618,182.184,465.048,3.698,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-08-05,14219.646,160.028,469.251,4.203,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-08-06,14397.162,177.516,472.763,3.512,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-08-07,14575.826,178.663,476.582,3.819,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-08-08,14764.333,188.507,479.802,3.219,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-08-09,14924.435,160.102,481.507,1.706,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-08-10,15077.106,152.671,483.059,1.552,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-08-11,15245.222,168.116,486.243,3.184,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-08-12,15408.479,163.256,490.703,4.461,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-08-13,15560.579,152.1,493.76,3.057,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-08-14,15767.753,207.174,497.615,3.855,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-08-15,15922.405,154.651,500.683,3.068,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-08-16,16024.604,102.199,502.501,1.818,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-08-17,16136.934,112.33,503.914,1.413,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-08-18,16269.929,132.995,507.541,3.627,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-08-19,16405.638,135.709,509.566,2.025,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-08-20,16539.036,133.397,512.818,3.252,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-08-21,16680.654,141.618,516.054,3.237,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-08-22,16814.468,133.814,518.878,2.823,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-08-23,16908.748,94.28,520.373,1.496,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-08-24,17009.523,100.775,521.653,1.28,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-08-25,17135.314,125.792,525.268,3.615,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-08-26,17260.015,124.701,528.692,3.423,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-08-27,17409.085,149.07,531.964,3.272,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-08-28,17545.989,136.903,534.689,2.725,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-08-29,17673.241,127.252,537.533,2.844,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-08-30,17774.216,100.976,538.834,1.301,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-08-31,17873.329,99.113,540.259,1.425,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-09-01,17997.383,124.053,543.413,3.154,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-09-02,18115.938,118.555,546.528,3.116,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-09-03,18249.536,133.598,549.549,3.021,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-09-04,18393.357,143.82,552.361,2.811,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-09-05,18521.084,127.728,554.705,2.344,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-09-06,18607.011,85.926,555.994,1.289,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-09-07,18680.031,73.02,556.948,0.955,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-09-08,18760.125,80.094,558.347,1.398,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-09-09,18860.14,100.015,561.598,3.252,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-09-10,18977.285,117.145,564.285,2.687,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-09-11,19109.775,132.49,567.661,3.376,67.13,2.77,3,1,3,2,3,2,4,3,2,1
United States,2020-09-12,19244.508,134.734,569.84,2.179,62.5,2.77,3,1,3,2,3,2,3,3,2,1
United States,2020-09-13,19363.628,119.12,571.004,1.165,62.5,2.77,3,1,3,2,3,2,3,3,2,1
United States,2020-09-14,19460.926,97.298,572.249,1.244,62.5,2.77,3,1,3,2,3,2,3,3,2,1
United States,2020-09-15,19571.536,110.609,575.77,3.521,62.5,2.77,3,1,3,2,3,2,3,3,2,1
United States,2020-09-16,19684.909,113.373,578.528,2.758,62.5,2.77,3,1,3,2,3,2,3,3,2,1
United States,2020-09-17,19819.229,134.32,581.04,2.513,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-09-18,19967.646,148.417,583.872,2.832,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-09-19,20102.495,134.849,585.841,1.969,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-09-20,20225.416,122.921,586.624,0.783,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-09-21,20320.846,95.43,587.842,1.218,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-09-22,20434.027,113.181,590.86,3.018,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-09-23,20555.869,121.842,593.967,3.107,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-09-24,20700.553,144.684,596.592,2.625,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-09-25,20839.537,138.984,599.294,2.702,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-09-26,20967.96,128.422,601.546,2.253,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-09-27,21067.549,99.589,602.445,0.899,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-09-28,21180.106,112.557,603.45,1.005,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-09-29,21305.043,124.937,606.093,2.643,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-09-30,21420.027,114.984,608.768,2.675,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-10-01,21557.055,137.027,611.417,2.649,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-10-02,21715.268,158.213,613.891,2.474,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-10-03,21861.043,145.774,615.877,1.986,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-10-04,21959.58,98.537,616.968,1.091,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-10-05,22071.832,112.253,618.372,1.404,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-10-06,22204.721,132.889,620.406,2.034,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-10-07,22351.102,146.38,623.084,2.678,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-10-08,22523.108,172.006,625.96,2.876,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-10-09,22686.625,163.517,628.804,2.844,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-10-10,22849.724,163.1,630.717,1.913,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-10-11,22988.129,138.405,632.085,1.369,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-10-12,23115.163,127.033,633.253,1.168,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-10-13,23264.712,149.549,635.44,2.187,66.2,2.77,3,1,4,2,3,2,3,3,2,2
United States,2020-10-14,23439.37,174.658,638.364,2.924,66.2,2.77,3,1,4,2,3,2,3,3,2,2
United States,2020-10-15,23627.971,188.602,640.847,2.483,66.2,2.77,3,1,4,2,3,2,3,3,2,2
United States,2020-10-16,23835.698,207.727,643.605,2.758,66.2,2.77,3,1,4,2,3,2,3,3,2,2
United States,2020-10-17,23997.551,161.852,645.937,2.332,66.2,2.77,3,1,4,2,3,2,3,3,2,2
United States,2020-10-18,24151.957,154.406,647.362,1.425,66.2,2.77,3,1,4,2,3,2,3,3,2,2
United States,2020-10-19,24355.2,203.243,648.873,1.511,66.2,2.77,3,1,4,2,3,2,3,3,2,2
United States,2020-10-20,24539.926,184.726,651.687,2.814,66.2,2.77,3,1,4,2,3,2,3,3,2,2
United States,2020-10-21,24721.143,181.217,655.139,3.453,66.2,2.77,3,1,4,2,3,2,3,3,2,2
United States,2020-10-22,24958.115,236.971,657.685,2.545,66.2,2.77,3,1,4,2,3,2,3,3,2,2
United States,2020-10-23,25200.691,242.576,660.51,2.826,66.2,2.77,3,1,4,2,3,2,3,3,2,2
United States,2020-10-24,25431.206,230.515,663.384,2.873,66.2,2.77,3,1,4,2,3,2,3,3,2,2
United States,2020-10-25,25609.544,178.338,664.72,1.336,66.2,2.77,3,1,4,2,3,2,3,3,2,2
United States,2020-10-26,25800.336,190.792,666.366,1.647,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-10-27,26033.633,233.297,669.387,3.021,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-10-28,26294.619,260.986,672.468,3.08,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-10-29,26568.606,273.987,675.409,2.941,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-10-30,26865.63,297.023,678.575,3.166,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-10-31,27121.901,256.271,681.351,2.776,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-11-01,27352.65,230.749,682.855,1.505,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-11-02,27600.964,248.314,684.623,1.768,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-11-03,27975.808,374.844,689.427,4.804,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-11-04,28277.567,301.759,692.731,3.305,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-11-05,28661.805,384.239,696.252,3.521,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-11-06,29043.117,381.312,699.855,3.603,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-11-07,29418.754,375.636,703.184,3.329,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-11-08,29771.578,352.825,704.884,1.7,62.5,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-11-09,30125.098,353.519,707.257,2.374,65.28,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-11-10,30536.742,411.644,711.514,4.257,65.28,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-11-11,30978.78,442.038,715.836,4.322,65.28,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-11-12,31450.52,471.74,719.507,3.671,65.28,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-11-13,31979.067,528.547,723.137,3.63,65.28,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-11-14,32459.791,480.724,727.184,4.047,65.28,2.77,3,1,4,2,3,2,3,3,2,1
United States,2020-11-15,32869.064,409.273,729.519,2.335,65.28,2.77,3,1,4,2,3,2,3,3,2,1
