location,date,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,stringency_index,hospital_beds_per_thousand,testing_policy,contact_tracing,facial_coverings,restrictions_internal_movements,international_travel_controls,cancel_public_events,restriction_gatherings,school_closures,workplace_closures,stay_home_requirements
China,2022-04-02,172.768,6.529,3.253,0.0,73.61,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-04-03,181.914,9.147,3.253,0.0,73.61,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-04-04,190.979,9.065,3.253,0.0,73.61,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-04-05,202.655,11.676,3.253,0.0,73.61,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-04-06,216.946,14.291,3.253,0.0,73.61,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-04-07,233.255,16.309,3.253,0.0,73.61,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-04-08,249.79,16.534,3.253,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-04-09,267.091,17.301,3.253,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-04-10,285.316,18.226,3.253,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-04-11,304.662,19.345,3.253,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-04-12,321.886,17.224,3.253,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-04-13,342.495,20.61,3.253,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-04-14,363.198,20.703,3.253,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-04-15,380.227,17.029,3.253,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-04-16,396.663,16.436,3.253,0.0,75.46,4.34,3,2,4,2,2,2,4,3,2,3
China,2022-04-17,413.587,16.923,3.253,0.0,75.46,4.34,3,2,4,2,2,2,4,3,2,3
China,2022-04-18,429.811,16.224,3.26,0.007,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-04-19,444.269,14.458,3.266,0.006,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-04-20,455.605,11.337,3.265,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-04-21,468.89,13.284,3.27,0.006,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-04-22,481.831,12.941,3.278,0.008,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-04-23,498.045,16.214,3.286,0.008,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-04-24,512.994,14.949,3.314,0.027,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-04-25,526.609,13.615,3.349,0.036,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-04-26,538.371,11.762,3.386,0.036,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-04-27,547.475,9.104,3.42,0.034,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-04-28,554.763,7.288,3.453,0.033,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-04-29,562.173,7.409,3.489,0.036,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-04-30,569.001,6.829,3.549,0.06,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-05-01,574.864,5.863,3.571,0.022,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-05-02,579.616,4.751,3.585,0.014,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-05-03,583.744,4.128,3.596,0.011,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-05-04,587.494,3.75,3.605,0.009,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-05-05,590.947,3.453,3.614,0.008,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-05-06,594.105,3.158,3.623,0.009,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-05-07,597.238,3.133,3.629,0.006,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-05-08,600.329,3.091,3.636,0.008,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-05-09,603.16,2.831,3.641,0.004,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-05-10,605.452,2.293,3.645,0.005,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-05-11,606.586,1.133,3.649,0.004,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-05-12,607.927,1.342,3.65,0.001,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-05-13,609.541,1.614,3.651,0.001,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-05-14,610.865,1.323,3.653,0.002,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-05-15,611.973,1.108,3.656,0.003,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-05-16,612.813,0.84,3.657,0.001,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-05-17,613.588,0.776,3.659,0.002,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-05-18,614.428,0.839,3.659,0.001,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-05-19,615.131,0.703,3.659,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-05-20,615.908,0.778,3.66,0.001,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-05-21,616.688,0.78,3.662,0.002,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-05-22,617.299,0.611,3.663,0.001,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-05-23,617.848,0.548,3.664,0.001,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-05-24,618.263,0.415,3.664,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-05-25,618.658,0.395,3.664,0.001,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-05-26,618.989,0.332,3.665,0.001,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-05-27,619.269,0.28,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-05-28,619.498,0.229,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-05-29,619.651,0.153,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-05-30,619.787,0.137,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-05-31,619.896,0.109,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-06-01,619.961,0.065,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-06-02,620.069,0.108,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-06-03,620.189,0.12,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-06-04,620.189,0.0,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-06-05,620.406,0.217,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-06-06,620.546,0.14,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-06-07,620.688,0.142,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-06-08,620.841,0.153,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-06-09,620.985,0.144,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-06-10,621.111,0.126,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-06-11,621.295,0.184,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-06-12,621.419,0.123,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-06-13,621.573,0.154,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-06-14,621.717,0.144,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-06-15,621.863,0.147,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-06-16,621.974,0.111,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-06-17,622.068,0.094,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-06-18,622.21,0.142,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-06-19,622.316,0.106,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-06-20,622.389,0.074,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-06-21,622.483,0.093,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-06-22,622.579,0.097,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-06-23,622.663,0.084,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-06-24,622.764,0.101,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-06-25,622.854,0.09,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-06-26,622.929,0.075,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-06-27,622.983,0.053,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-06-28,623.057,0.074,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-06-29,623.153,0.096,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-06-30,623.231,0.078,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-07-01,623.281,0.05,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-07-02,623.632,0.351,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-07-03,623.937,0.305,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-07-04,624.281,0.344,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-07-05,624.587,0.305,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-07-06,624.838,0.251,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-07-07,625.094,0.257,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-07-08,625.435,0.341,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-07-09,625.738,0.303,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-07-10,626.017,0.279,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-07-11,626.319,0.302,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-07-12,626.601,0.282,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-07-13,626.848,0.247,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-07-14,627.087,0.24,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-07-15,627.461,0.374,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-07-16,627.845,0.384,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-07-17,628.32,0.475,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-07-18,628.751,0.431,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-07-19,629.191,0.44,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-07-20,629.912,0.722,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-07-21,630.501,0.589,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-07-22,631.181,0.68,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-07-23,631.703,0.522,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-07-24,632.381,0.677,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-07-25,632.906,0.525,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-07-26,633.538,0.633,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-07-27,634.317,0.779,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-07-28,634.394,0.076,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-07-29,634.761,0.367,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-07-30,635.07,0.309,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-07-31,635.388,0.318,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-08-01,635.664,0.276,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-08-02,635.989,0.325,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-08-03,636.284,0.295,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-08-04,636.578,0.294,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-08-05,636.935,0.357,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-08-06,637.41,0.475,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-08-07,638.014,0.604,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-08-08,638.475,0.461,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-08-09,638.58,0.105,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-08-10,640.02,1.44,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-08-11,640.485,0.465,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-08-12,641.569,1.084,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-08-13,643.547,1.978,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-08-14,646.181,2.635,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-08-15,647.052,0.87,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-08-16,649.983,2.932,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-08-17,652.113,2.129,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-08-18,654.531,2.419,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-08-19,656.461,1.93,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-08-20,657.954,1.492,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-08-21,658.215,0.261,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-08-22,660.632,2.417,3.665,0.0,73.61,4.34,3,2,4,1,2,2,4,3,3,3
China,2022-08-23,661.93,1.298,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-08-24,663.006,1.076,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-08-25,664.031,1.025,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-08-26,664.299,0.269,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-08-27,664.515,0.215,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-08-28,667.156,2.641,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-08-29,668.4,1.244,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-08-30,669.591,1.192,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-08-31,670.805,1.213,3.665,0.0,79.17,4.34,3,2,4,2,2,2,4,3,3,3
China,2022-09-01,672.228,1.423,3.665,0.0,75.46,4.34,3,2,4,2,2,2,4,2,3,3
China,2022-09-02,673.712,1.485,3.665,0.0,75.46,4.34,3,2,4,2,2,2,4,2,3,3
China,2022-09-03,673.982,0.269,3.665,0.0,75.46,4.34,3,2,4,2,2,2,4,2,3,3
China,2022-09-04,676.144,2.162,3.665,0.0,75.46,4.34,3,2,4,2,2,2,4,2,3,3
China,2022-09-05,677.257,1.113,3.665,0.0,75.46,4.34,3,2,4,2,2,2,4,2,3,3
China,2022-09-06,678.401,1.145,3.665,0.0,75.46,4.34,3,2,4,2,2,2,4,2,3,3
China,2022-09-07,679.493,1.091,3.665,0.0,75.46,4.34,3,2,4,2,2,2,4,2,3,3
China,2022-09-08,680.502,1.009,3.665,0.0,75.46,4.34,3,2,4,2,2,2,4,2,3,3
China,2022-09-09,681.449,0.947,3.665,0.0,75.46,4.34,3,2,4,2,2,2,4,2,3,3
China,2022-09-10,682.34,0.891,3.665,0.0,69.91,4.34,3,2,4,2,2,2,4,2,3,3
China,2022-09-11,683.235,0.895,3.665,0.0,69.91,4.34,3,2,4,2,2,2,4,2,3,3
China,2022-09-12,683.985,0.75,3.665,0.0,69.91,4.34,3,2,4,2,2,2,4,2,3,3
China,2022-09-13,684.674,0.689,3.665,0.0,69.91,4.34,3,2,4,2,2,2,4,2,3,3
China,2022-09-14,685.336,0.662,3.665,0.0,69.91,4.34,3,2,4,2,2,2,4,2,3,3
China,2022-09-15,686.065,0.729,3.665,0.0,69.91,4.34,3,2,4,2,2,2,4,2,3,3
China,2022-09-16,686.725,0.661,3.665,0.0,69.91,4.34,3,2,4,2,2,2,4,2,3,3
China,2022-09-17,687.186,0.461,3.665,0.0,69.91,4.34,3,2,4,2,2,2,4,2,3,3
China,2022-09-18,687.995,0.809,3.665,0.0,69.91,4.34,3,2,4,2,2,2,4,2,3,3
China,2022-09-19,688.679,0.684,3.665,0.0,69.91,4.34,3,2,4,2,2,2,4,2,3,3
China,2022-09-20,689.202,0.522,3.665,0.0,69.91,4.34,3,2,4,2,2,2,4,2,3,3
China,2022-09-21,689.719,0.518,3.665,0.0,69.91,4.34,3,2,4,2,2,2,4,2,3,3
China,2022-09-22,690.278,0.558,3.665,0.0,69.91,4.34,3,2,4,2,2,2,4,2,3,3
China,2022-09-23,690.901,0.623,3.665,0.0,69.91,4.34,3,2,4,2,2,2,4,2,3,3
China,2022-09-24,691.484,0.583,3.665,0.0,69.91,4.34,3,2,4,2,2,2,4,2,3,3
China,2022-09-25,692.067,0.583,3.665,0.0,69.91,4.34,3,2,4,2,2,2,4,2,3,3
China,2022-09-26,692.628,0.56,3.665,0.0,69.91,4.34,3,2,4,2,2,2,4,2,3,3
China,2022-09-27,693.201,0.574,3.665,0.0,69.91,4.34,3,2,4,2,2,2,4,2,3,3
China,2022-09-28,694.041,0.84,3.665,0.0,69.91,4.34,3,2,4,2,2,2,4,2,3,3
China,2022-09-29,694.572,0.531,3.665,0.0,69.91,4.34,3,2,4,2,2,2,4,2,3,3
China,2022-09-30,695.178,0.605,3.665,0.0,69.91,4.34,3,2,4,2,2,2,4,2,3,3
